eps_0,eps_1,eps_2,lambda_0,lambda_1
0.3,0.66,0.04,5.771166468160294,0.44095474396086987
0.29,0.66,0.05,4.526925443310338,0.46393140099478414
0.28,0.66,0.06,3.6996146817226787,0.48869700658901105
0.27,0.66,0.07,3.1107276287488816,0.5154147473934909
0.26,0.66,0.08,2.671071227404087,0.5442551129222409
0.25,0.66,0.09,2.331178615179987,0.575387041385677
0.24,0.66,0.1,2.0614956172243684,0.6089589282301795
0.23,0.66,0.11,1.843413058289244,0.6450586149650378
0.22,0.66,0.12,1.6648568138997673,0.6836280345850885
0.21,0.66,0.13,1.5180653902992423,0.7242756020417433
0.2,0.66,0.14,1.3986517718452034,0.765850392656972
0.19,0.66,0.15,1.305762270862143,0.8054817482766077
0.18,0.66,0.16,1.2433792994344557,0.8367974682423043
0.17,0.66,0.17,1.2205882352941217,0.8493761140819975
0.16,0.66,0.18,1.2433792994344663,0.8367974682423067
0.15,0.66,0.19,1.3057622708621586,0.8054817482766096
0.14,0.66,0.2,1.3986517718451854,0.7658503926569695
0.13,0.66,0.21,1.5180653902992627,0.724275602041748
0.12,0.66,0.22,1.6648568138997766,0.683628034585088
0.11,0.66,0.23,1.8434130582892547,0.6450586149650381
0.1,0.66,0.24,2.061495617224338,0.6089589282301766
0.09,0.66,0.25,2.3311786151799763,0.5753870413856768
0.08,0.66,0.26,2.671071227404072,0.5442551129222415
0.07,0.66,0.27,3.110727628748884,0.5154147473934909
0.06,0.66,0.28,3.699614681722679,0.48869700658901216
0.05,0.66,0.29,4.526925443310348,0.4639314009947828
0.04,0.66,0.3,5.771166468160208,0.44095474396086765
0.03,0.66,0.31,7.848957851490761,0.41961497353375954
0.02,0.66,0.32,12.01026543994617,0.39977243884142943
0.01,0.66,0.33,24.5050637221064,0.38129991425490317
0.32,0.67,0.01,24.505065619787626,0.39931870856997165
0.31,0.67,0.02,12.010274147982978,0.41931179327839097
0.3,0.67,0.03,7.848980467782044,0.44082052724278764
0.29,0.67,0.04,5.77121322142016,0.46399007245529766
0.28,0.67,0.05,4.527011140908282,0.4889803303070579
0.27,0.67,0.06,3.699760991952661,0.5159659289981458
0.26,0.67,0.07,3.1109667997768105,0.5451345615484313
0.25,0.67,0.08,2.6714523824993766,0.5766819458588339
0.24,0.67,0.09,2.3317788878720966,0.6107998849305722
0.23,0.67,0.1,2.0624408763920283,0.6476499737053032
0.22,0.67,0.11,1.8449188182469198,0.6873064192022055
0.21,0.67,0.12,1.6673145422557127,0.7296293099120118
0.2,0.67,0.13,1.5222378029133787,0.7739734485217533
0.19,0.67,0.14,1.4061398036588386,0.8184982840978572
0.18,0.67,0.15,1.3200879390426756,0.8586019448710871
0.17,0.67,0.16,1.271624587739177,0.884597975913151
0.16,0.67,0.17,1.2716245877391934,0.8845979759131519
0.15,0.67,0.18,1.3200879390426772,0.8586019448710873
0.14,0.67,0.19,1.4061398036588635,0.8184982840978581
0.13,0.67,0.2,1.522237802913369,0.7739734485217533
0.12,0.67,0.21,1.667314542255711,0.7296293099120119
0.11,0.67,0.22,1.8449188182469254,0.6873064192022051
0.1,0.67,0.23,2.0624408763920012,0.647649973705303
0.09,0.67,0.24,2.3317788878721117,0.6107998849305729
0.08,0.67,0.25,2.6714523824993655,0.5766819458588297
0.07,0.67,0.26,3.110966799776809,0.5451345615484291
0.06,0.67,0.27,3.699760991952629,0.5159659289981438
0.05,0.67,0.28,4.527011140908171,0.48898033030705523
0.04,0.67,0.29,5.771213221420133,0.4639900724552941
0.03,0.67,0.3,7.8489804677821144,0.4408205272427814
0.02,0.67,0.31,12.010274147983232,0.4193117932783963
0.01,0.67,0.32,24.505065619789036,0.39931870856997875
0.31,0.68,0.01,24.505067699070732,0.4190309726559285
0.3,0.68,0.02,12.010283712238355,0.4406966799185019
0.29,0.68,0.03,7.849005385379566,0.4640439722945633
0.28,0.68,0.04,5.771264937433649,0.489239264247026
0.27,0.68,0.05,4.527106413131374,0.5164665716181136
0.26,0.68,0.06,3.69992468259325,0.5459275044354124
0.25,0.68,0.07,3.1112365298103746,0.5778391004417249
0.24,0.68,0.08,2.67188662221944,0.6124271032707507
0.23,0.68,0.09,2.332471720529207,0.649909637811222
0.22,0.68,0.1,2.063550511483535,0.6904601837036284
0.21,0.68,0.11,1.8467264139873834,0.7341241080396119
0.2,0.68,0.12,1.6703549531191562,0.7806254390377076
0.19,0.68,0.13,1.5276131805954263,0.8289002749892356
0.18,0.68,0.14,1.416306922166259,0.8759433112604355
0.17,0.68,0.15,1.3406158324035058,0.9142861283807948
0.16,0.68,0.16,1.312499999999992,0.9301470588235285
0.15,0.68,0.17,1.3406158324035145,0.9142861283807951
0.14,0.68,0.18,1.416306922166268,0.8759433112604391
0.13,0.68,0.19,1.5276131805954112,0.8289002749892377
0.12,0.68,0.2,1.670354953119152,0.7806254390377096
0.11,0.68,0.21,1.8467264139873394,0.7341241080396079
0.1,0.68,0.22,2.063550511483519,0.6904601837036297
0.09,0.68,0.23,2.332471720529221,0.649909637811219
0.08,0.68,0.24,2.6718866222194606,0.6124271032707518
0.07,0.68,0.25,3.1112365298103475,0.5778391004417225
0.06,0.68,0.26,3.6999246825932173,0.5459275044354133
0.05,0.68,0.27,4.527106413131482,0.5164665716181176
0.04,0.68,0.28,5.771264937433728,0.48923926424702824
0.03,0.68,0.29,7.849005385379183,0.4640439722945615
0.02,0.68,0.3,12.01028371223838,0.44069667991849215
0.01,0.68,0.31,24.505067699075113,0.41903097265596045
0.3,0.69,0.01,24.505069976228434,0.44058219768456297
0.29,0.69,0.02,12.010294216961235,0.46409358913569054
0.28,0.69,0.03,7.849032853774929,0.4894764629952775
0.27,0.69,0.04,5.771322211424671,0.5169225550809688
0.26,0.69,0.05,4.5272125368414455,0.5466447652767541
0.25,0.69,0.06,3.700108346985549,0.5788771602608329
0.24,0.69,0.07,3.111541960379904,0.6138721182950466
0.23,0.69,0.08,2.672384115899825,0.6518912464190196
0.22,0.69,0.09,2.333277549032082,0.6931827056890435
0.21,0.69,0.1,2.0648669866485094,0.7379280444073798
0.2,0.69,0.11,1.8489287752448835,0.7861173380620946
0.19,0.69,0.12,1.6741962931123546,0.837245354484878
0.18,0.69,0.13,1.5347484709442947,0.8895361816012513
0.17,0.69,0.14,1.4306592867924348,0.9379620747956707
0.16,0.69,0.15,1.3709879438875552,0.9704975633588352
0.15,0.69,0.16,1.3709879438875276,0.9704975633588336
0.14,0.69,0.17,1.4306592867924615,0.9379620747956723
0.13,0.69,0.18,1.534748470944298,0.889536181601245
0.12,0.69,0.19,1.674196293112375,0.8372453544848825
0.11,0.69,0.2,1.8489287752448773,0.7861173380620952
0.1,0.69,0.21,2.0648669866485,0.7379280444073861
0.09,0.69,0.22,2.3332775490321107,0.6931827056890465
0.08,0.69,0.23,2.672384115899792,0.6518912464190172
0.07,0.69,0.24,3.1115419603799053,0.6138721182950464
0.06,0.69,0.25,3.7001083469855667,0.5788771602608289
0.05,0.69,0.26,4.527212536841295,0.5466447652767439
0.04,0.69,0.27,5.771322211424678,0.516922555080968
0.03,0.69,0.28,7.849032853774871,0.4894764629952686
0.02,0.69,0.29,12.010294216960922,0.4640935891356861
0.01,0.69,0.3,24.505069976229965,0.4405821976845914
0.29,0.7,0.01,24.505072470008553,0.4641393526514257
0.28,0.7,0.02,12.010305760025185,0.48969423997478323
0.27,0.7,0.03,7.849063165678842,0.5173389507232384
0.26,0.7,0.04,5.77138574999457,0.547295568686744
0.25,0.7,0.05,4.527331049400761,0.579811807742102
0.24,0.7,0.06,3.700315161417296,0.61516102905889
0.23,0.7,0.07,3.111889521789979,0.6536384285205681
0.22,0.7,0.08,2.672957915133435,0.6955485783730601
0.21,0.7,0.09,2.3342234659728485,0.74117335942399
0.2,0.7,0.1,2.0664489678389906,0.7906938893038662
0.19,0.7,0.11,1.8516612532532368,0.843998350301097
0.18,0.7,0.12,1.6791783407997405,0.9001867385653362
0.17,0.7,0.13,1.5445784878885886,0.9562295276252898
0.16,0.7,0.14,1.4518283966184486,1.0035287462386926
0.15,0.7,0.15,1.4166666666666652,1.0238095238095237
0.14,0.7,0.16,1.4518283966184615,1.0035287462386924
0.13,0.7,0.17,1.5445784878885802,0.956229527625295
0.12,0.7,0.18,1.679178340799734,0.9001867385653366
0.11,0.7,0.19,1.8516612532531895,0.8439983503010913
0.1,0.7,0.2,2.066448967838987,0.7906938893038662
0.09,0.7,0.21,2.33422346597283,0.7411733594239855
0.08,0.7,0.22,2.6729579151334413,0.6955485783730619
0.07,0.7,0.23,3.111889521790009,0.653638428520571
0.06,0.7,0.24,3.7003151614172327,0.6151610290588883
0.05,0.7,0.25,4.527331049400753,0.5798118077420993
0.04,0.7,0.26,5.771385749994594,0.5472955686867396
0.03,0.7,0.27,7.849063165678954,0.5173389507232429
0.02,0.7,0.28,12.01030576002471,0.4896942399747779
0.01,0.7,0.29,24.505072470009686,0.46413935265145057
0.28,0.71,0.01,24.50507520208139,0.489894616831819
0.27,0.71,0.02,12.01031845560265,0.5177201463795189
0.26,0.71,0.03,7.849096666285724,0.5478878046424027
0.25,0.71,0.04,5.771456397356742,0.5806562786996095
0.24,0.71,0.05,4.527463816599806,0.616315526123195
0.23,0.71,0.06,3.7005490549483184,0.6551868095138242
0.22,0.71,0.07,3.1122873572792553,0.697617526569297
0.21,0.71,0.08,2.6736250401279493,0.743963826404576
0.2,0.71,0.09,2.335346141707701,0.794544312126414
0.19,0.71,0.1,2.0683797615215256,0.8495223882190297
0.18,0.71,0.11,1.8551283815215185,0.9086004561509805
0.17,0.71,0.12,1.6858562433533555,0.9701780013304249
0.16,0.71,0.13,1.5587562081979605,1.0289333909353005
0.15,0.71,0.14,1.484399110031126,1.0700945184061568
0.14,0.71,0.15,1.484399110031146,1.07009451840616
0.13,0.71,0.16,1.5587562081979625,1.0289333909353027
0.12,0.71,0.17,1.6858562433533586,0.970178001330424
0.11,0.71,0.18,1.8551283815215274,0.9086004561509826
0.1,0.71,0.19,2.0683797615215336,0.8495223882190315
0.09,0.71,0.2,2.3353461417077086,0.7945443121264106
0.08,0.71,0.21,2.6736250401279498,0.7439638264045767
0.07,0.71,0.22,3.1122873572792784,0.6976175265692959
0.06,0.71,0.23,3.70054905494833,0.65518680951382
0.05,0.71,0.24,4.527463816599841,0.6163155261231967
0.04,0.71,0.25,5.771456397356609,0.5806562786996032
0.03,0.71,0.26,7.849096666285593,0.5478878046424001
0.02,0.71,0.27,12.010318455602913,0.5177201463795207
0.01,0.71,0.28,24.505075202077386,0.4898946168318261
0.27,0.72,0.01,24.505078197591654,0.5180699505563489
0.26,0.72,0.02,12.010332437513096,0.548428246247564
0.25,0.72,0.03,7.849133765075555,0.5814217904800305
0.24,0.72,0.04,5.771535169455558,0.6173537194333405
0.23,0.72,0.05,4.52761312320728,0.6565656207540935
0.22,0.72,0.06,3.700814942619144,0.6994375826333938
0.21,0.72,0.07,3.112745926977163,0.7463810571498277
0.2,0.72,0.08,2.674408097447477,0.797814124774752
0.19,0.72,0.09,2.33669642543049,0.8540930482537283
0.18,0.72,0.1,2.070781581549819,0.9153295295613065
0.17,0.72,0.11,1.8596532394891496,0.9808844907544554
0.16,0.72,0.12,1.6951902975379958,1.0478652580175636
0.15,0.72,0.13,1.5803451572507727,1.1066206547150401
0.14,0.72,0.14,1.5357142857143138,1.1329365079365081
0.13,0.72,0.15,1.5803451572507603,1.1066206547150403
0.12,0.72,0.16,1.6951902975379614,1.0478652580175642
0.11,0.72,0.17,1.85965323948918,0.9808844907544605
0.1,0.72,0.18,2.070781581549795,0.9153295295613015
0.09,0.72,0.19,2.336696425430485,0.8540930482537248
0.08,0.72,0.2,2.6744080974474858,0.7978141247747494
0.07,0.72,0.21,3.1127459269771593,0.7463810571498244
0.06,0.72,0.22,3.7008149426191173,0.6994375826333892
0.05,0.72,0.23,4.527613123207367,0.6565656207541029
0.04,0.72,0.24,5.771535169455463,0.6173537194333285
0.03,0.72,0.25,7.849133765075424,0.5814217904800145
0.02,0.72,0.26,12.01033243751138,0.5484282462475285
0.01,0.72,0.27,24.505078197590965,0.5180699505563524
0.26,0.73,0.01,24.5050814858424,0.548922729120676
0.25,0.73,0.02,12.01034786344728,0.5821178899773978
0.24,0.73,0.03,7.849174950997503,0.6182908024271345
0.23,0.73,0.04,5.771623298868425,0.6577989762953593
0.22,0.73,0.05,4.52778179542309,0.7010475943651984
0.21,0.73,0.06,3.7011190514142664,0.7484895591532577
0.2,0.73,0.07,3.113278887143322,0.8006154377098965
0.19,0.73,0.08,2.6753377582848596,0.8579174688240211
0.18,0.73,0.09,2.3383468653711645,0.9207855547201629
0.17,0.73,0.1,2.0738408759964146,0.9892131127223768
0.16,0.73,0.11,1.8657743950559298,1.0619186310959896
0.15,0.73,0.12,1.7089539349472416,1.1335118184774415
0.14,0.73,0.13,1.6151114736114378,1.1861454886044405
0.13,0.73,0.14,1.6151114736114254,1.1861454886044402
0.12,0.73,0.15,1.708953934947236,1.133511818477434
0.11,0.73,0.16,1.8657743950558994,1.0619186310959925
0.1,0.73,0.17,2.0738408759963747,0.9892131127223736
0.09,0.73,0.18,2.33834686537116,0.9207855547201609
0.08,0.73,0.19,2.6753377582848463,0.8579174688240214
0.07,0.73,0.2,3.1132788871433292,0.8006154377098986
0.06,0.73,0.21,3.7011190514143877,0.7484895591532696
0.05,0.73,0.22,4.527781795423213,0.7010475943652086
0.04,0.73,0.23,5.771623298868546,0.6577989762953589
0.03,0.73,0.24,7.849174950997025,0.6182908024271132
0.02,0.73,0.25,12.010347863447226,0.5821178899773827
0.01,0.73,0.26,24.505081485841792,0.5489227291206831
0.25,0.74,0.01,24.505085101152606,0.5827527366854284
0.24,0.74,0.02,12.010364920348865,0.61913958415564
0.23,0.74,0.03,7.849220812216619,0.6589068806936611
0.22,0.74,0.04,5.771722294675625,0.7024791795258403
0.21,0.74,0.05,4.527973369140128,0.750340659173919
0.2,0.74,0.06,3.7014693850054567,0.8030351194990417
0.19,0.74,0.07,3.1139044028124228,0.8611514801381851
0.18,0.74,0.08,2.676456681239429,0.9252700454873044
0.17,0.74,0.09,2.340404545877489,0.9957993050322389
0.16,0.74,0.1,2.0778559838911144,1.0724818539467262
0.15,0.74,0.11,1.8744507157032702,1.152781061528509
0.14,0.74,0.12,1.7306494226451175,1.2262360342403467
0.13,0.74,0.13,1.6730769230768974,1.2609147609147624
0.12,0.74,0.14,1.73064942264514,1.2262360342403436
0.11,0.74,0.15,1.8744507157032642,1.1527810615285068
0.1,0.74,0.16,2.077855983891108,1.072481853946725
0.09,0.74,0.17,2.34040454587746,0.9957993050322367
0.08,0.74,0.18,2.676456681239393,0.9252700454872969
0.07,0.74,0.19,3.113904402812426,0.8611514801381928
0.06,0.74,0.2,3.701469385005396,0.8030351194990413
0.05,0.74,0.21,4.527973369139953,0.7503406591739017
0.04,0.74,0.22,5.771722294675655,0.7024791795258514
0.03,0.74,0.23,7.849220812217087,0.6589068806936744
0.02,0.74,0.24,12.010364920348369,0.6191395841556364
0.01,0.74,0.25,24.505085101154037,0.5827527366854071
0.24,0.75,0.01,24.50508908393728,0.6199109160627252
0.23,0.75,0.02,12.010383831336398,0.6599060237360668
0.22,0.75,0.03,7.849272062102398,0.7037582409279342
0.21,0.75,0.04,5.771834023449645,0.7519755003598934
0.2,0.75,0.05,4.528192325307384,0.8051410080259425
0.19,0.75,0.06,3.701876401380703,0.863913072303514
0.18,0.75,0.07,3.1146471648780207,0.9290036287727788
0.17,0.75,0.08,2.677825963162708,1.0010956054647364
0.16,0.75,0.09,2.3430341641651062,1.0805769469459912
0.15,0.75,0.1,2.083333333333337,1.166666666666668
0.14,0.75,0.11,1.887530976095378,1.2542439156795162
0.13,0.75,0.12,1.7674840430023744,1.322259546741214
0.12,0.75,0.13,1.7674840430023884,1.3222595467412113
0.11,0.75,0.14,1.8875309760953738,1.2542439156795153
0.1,0.75,0.15,2.0833333333333437,1.1666666666666639
0.09,0.75,0.16,2.343034164165117,1.0805769469459943
0.08,0.75,0.17,2.677825963162728,1.0010956054647426
0.07,0.75,0.18,3.1146471648780434,0.9290036287727768
0.06,0.75,0.19,3.701876401380653,0.8639130723035136
0.05,0.75,0.2,4.528192325307477,0.8051410080259531
0.04,0.75,0.21,5.771834023449698,0.7519755003598982
0.03,0.75,0.22,7.849272062102587,0.7037582409279342
0.02,0.75,0.23,12.010383831336053,0.6599060237360632
0.01,0.75,0.24,24.50508908393723,0.6199109160627287
0.23,0.76,0.01,24.505093482085684,0.6608104080744042
0.22,0.76,0.02,12.010404864705215,0.7049061400794949
0.21,0.76,0.03,7.8493295738851305,0.7534273183455529
0.2,0.76,0.04,5.7719608205863615,0.806986547834696
0.19,0.76,0.05,4.528444425805048,0.8662924163002204
0.18,0.76,0.06,3.702354026391167,0.9321488975854417
0.17,0.76,0.07,3.115541594955266,1.005422580188501
0.16,0.76,0.08,2.6795362369268476,1.0869111314942124
0.15,0.76,0.09,2.3465021928796563,1.1768896199858285
0.14,0.76,0.1,2.0911989010570102,1.2734627530783311
0.13,0.76,0.11,1.9089176863717965,1.3658338778534624
0.12,0.76,0.12,1.833333333333347,1.4122807017543846
0.11,0.76,0.13,1.908917686371797,1.3658338778534622
0.1,0.76,0.14,2.091198901056981,1.2734627530783256
0.09,0.76,0.15,2.3465021928796785,1.1768896199858343
0.08,0.76,0.16,2.679536236926798,1.0869111314942108
0.07,0.76,0.17,3.1155415949552854,1.005422580188494
0.06,0.76,0.18,3.7023540263910855,0.9321488975854324
0.05,0.76,0.19,4.528444425805162,0.8662924163002259
0.04,0.76,0.2,5.771960820586351,0.8069865478346934
0.03,0.76,0.21,7.849329573885139,0.7534273183455387
0.02,0.76,0.22,12.010404864705759,0.7049061400795082
0.01,0.76,0.23,24.505093482086544,0.6608104080744184
0.22,0.77,0.01,24.50509835273068,0.7059406083082642
0.21,0.77,0.02,12.010428345775185,0.7547231693763896
0.2,0.77,0.03,7.849394427545428,0.8086142304632276
0.19,0.77,0.04,5.77210564611012,0.8683591522494067
0.18,0.77,0.05,4.528737203702758,0.9348270098614853
0.17,0.77,0.06,3.702921214750107,1.009009011886016
0.16,0.77,0.07,3.1166371405685,1.091966755535407
0.15,0.77,0.08,2.6817278258053694,1.1846141655366271
0.14,0.77,0.09,2.351268154136515,1.286899234030883
0.13,0.77,0.1,2.103313196883345,1.3944390508689175
0.12,0.77,0.11,1.9475001006615904,1.4832358300743422
0.11,0.77,0.12,1.9475001006615789,1.4832358300743391
0.1,0.77,0.13,2.1033131968833327,1.3944390508689142
0.09,0.77,0.14,2.3512681541364855,1.286899234030881
0.08,0.77,0.15,2.6817278258053583,1.1846141655366176
0.07,0.77,0.16,3.116637140568429,1.0919667555354047
0.06,0.77,0.17,3.702921214750142,1.009009011886027
0.05,0.77,0.18,4.5287372037027325,0.934827009861479
0.04,0.77,0.19,5.772105646110165,0.8683591522494085
0.03,0.77,0.2,7.8493944275452385,0.8086142304632169
0.02,0.77,0.21,12.010428345774926,0.7547231693763692
0.01,0.77,0.22,24.50509835273236,0.7059406083082678
0.21,0.78,0.01,24.505103764551663,0.7558852464375789
0.2,0.78,0.02,12.010454672690287,0.8100581478225983
0.19,0.78,0.03,7.849467974285325,0.8701676532450087
0.18,0.78,0.04,5.772272307143284,0.9371294022584356
0.17,0.78,0.05,4.529080697499538,1.0120203583073766
0.16,0.78,0.06,3.70360443712513,1.096075050054332
0.15,0.78,0.07,3.1180074397856887,1.1906006188223606
0.14,0.78,0.08,2.6846298484594775,1.2965972577676461
0.13,0.78,0.09,2.358192327230303,1.413175194137232
0.12,0.78,0.1,2.123877815946171,1.529968337899983
0.11,0.78,0.11,2.022727272727263,1.5932400932400954
0.1,0.78,0.12,2.1238778159461624,1.5299683378999922
0.09,0.78,0.13,2.358192327230301,1.4131751941372284
0.08,0.78,0.14,2.6846298484594526,1.2965972577676372
0.07,0.78,0.15,3.1180074397857154,1.190600618822371
0.06,0.78,0.16,3.7036044371250707,1.0960750500543313
0.05,0.78,0.17,4.529080697499555,1.0120203583073941
0.04,0.78,0.18,5.772272307143281,0.9371294022584422
0.03,0.78,0.19,7.849467974285414,0.8701676532450158
0.02,0.78,0.2,12.010454672690244,0.810058147822609
0.01,0.78,0.21,24.505103764551684,0.7558852464375505
0.2,0.79,0.01,24.505109800804163,0.8113458953981727
0.19,0.79,0.02,12.0104843377969,0.871760832089854
0.18,0.79,0.03,7.849551926777069,0.9391259916476944
0.17,0.79,0.04,5.7724657828565515,1.0145781486400827
0.16,0.79,0.05,4.529488583716496,1.0994671124860231
0.15,0.79,0.06,3.70444180363992,1.1953472258959605
0.14,0.79,0.07,3.119767096794688,1.303831456550638
0.13,0.79,0.08,2.688642624880202,1.4258899943992636
0.12,0.79,0.09,2.369069751738804,1.5584970555748305
0.11,0.79,0.1,2.163607427045765,1.6755755418840557
0.1,0.79,0.11,2.163607427045766,1.6755755418840574
0.09,0.79,0.12,2.3690697517388717,1.5584970555748383
0.08,0.79,0.13,2.688642624880184,1.425889994399257
0.07,0.79,0.14,3.1197670967947877,1.3038314565506646
0.06,0.79,0.15,3.704441803639945,1.1953472258959534
0.05,0.79,0.16,4.5294885837163905,1.0994671124860238
0.04,0.79,0.17,5.772465782856832,1.014578148640096
0.03,0.79,0.18,7.849551926776889,0.9391259916476837
0.02,0.79,0.19,12.010484337797022,0.8717608320898407
0.01,0.79,0.2,24.505109800804604,0.8113458953982118
0.19,0.8,0.01,24.505116563364012,0.8731729103202106
0.18,0.8,0.02,12.01051795704051,0.940870931848349
0.17,0.8,0.03,7.849648488069751,1.0167730805577087
0.16,0.8,0.04,5.772692711533694,1.1023072884663252
0.15,0.8,0.05,4.529979984868464,1.199186681798187
0.14,0.8,0.06,3.705490232180927,1.3093907202000126
0.13,0.8,0.07,3.122104581622844,1.4349009128826447
0.12,0.8,0.08,2.694530704179985,1.5763026291533495
0.11,0.8,0.09,2.3882287419352686,1.7247763085697567
0.1,0.8,0.1,2.2500000000000164,1.8125000000000038
0.09,0.8,0.11,2.3882287419353063,1.7247763085697612
0.08,0.8,0.12,2.6945307041799773,1.5763026291533508
0.07,0.8,0.13,3.1221045816228523,1.434900912882644
0.06,0.8,0.14,3.7054902321809338,1.309390720200017
0.05,0.8,0.15,4.529979984868432,1.199186681798185
0.04,0.8,0.16,5.772692711533531,1.1023072884663128
0.03,0.8,0.17,7.849648488069838,1.0167730805577087
0.02,0.8,0.18,12.010517957040992,0.9408709318483801
0.01,0.8,0.19,24.505116563363394,0.8731729103201857
